ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,num,cost_grid
520.0,-9041.16413215036,-48843.098918373486,7426.638343776596,51.24675886745409,4.2764538683686055,24366.0,0.7997,482.67,2.0,214.75,18.13,61703.0,45268.0,id3,0.009,0.0
541.0,-11985.161471322845,-53086.08018831628,7426.852714139507,51.2085462339224,4.234301410271447,24366.0,0.7997,482.67,2.0,214.75,18.13,61685.0,45263.0,id3,0.009,0.0
561.0,-14929.24970420524,-57329.033503378254,7427.05995888002,51.170318686833184,4.192217661526349,24367.0,0.7998,482.68,2.0,214.76,18.13,61667.0,45260.0,id3,0.009,0.0
582.0,-17873.520802081843,-61571.93847262218,7427.260536408877,51.1320764508029,4.15020112183256,24368.0,0.7998,482.68,2.0,214.76,18.13,61649.0,45254.0,id3,0.009,0.0
603.0,-20818.011838403258,-65814.81293357088,7427.454862623282,51.09381940668115,4.108251083405737,24368.0,0.7995,482.54,2.0,214.75,18.12,61631.0,45232.0,id3,0.009,0.0
624.0,-23760.842894888374,-70056.90447280808,7427.643290239588,51.05555444146211,4.0663942167839515,24369.0,0.7993,482.39,2.0,214.74,18.11,61613.0,45207.0,id3,0.009,0.0
0.0,23108.223913322152,70165.93582209043,30.480000055197983,52.31661999912351,4.746300001436754,100.0,0.5,330.63,3500.0,198.75,39.25,62361.0,107773.0,id2,1.0,0.08606137139046081
23.0,21881.512353673712,66552.14684441748,432.5115409203967,52.28417094106362,4.728018020013382,1419.0,0.5869,386.3,3500.0,193.75,37.38,62323.0,95752.0,id2,1.0,0.07628076981703018
45.0,20820.164843753642,62214.75640667292,834.5430817776465,52.24520540818536,4.712147214599064,2738.0,0.6587,431.59,3500.0,188.75,35.39,62288.0,86759.0,id2,1.0,0.06380026978645152
68.0,20060.666213850145,57280.1772824361,1236.5746226176443,52.20085626368289,4.700698363128461,4057.0,0.6682,435.78,3500.0,183.75,34.74,62253.0,84295.0,id2,1.0,0.052448202747472514
90.0,19730.94882046665,52249.5736289605,1638.6061634420205,52.155627268607596,4.695566727993113,5376.0,0.695,451.13,3500.0,178.75,33.66,62220.0,80444.0,id2,1.0,0.04567729594036871
113.0,19844.827444432012,47030.86675470667,2040.637704252998,52.108690678237856,4.696930317403529,6695.0,0.7275,470.03,3500.0,173.75,32.4,62187.0,76385.0,id2,1.0,0.04403865194273048
136.0,20437.042239660226,41623.450299249846,2442.669245049907,52.06003954560933,4.705276637903627,8014.0,0.7589,487.99,3500.0,168.75,31.17,62156.0,72703.0,id2,1.0,0.0421486759175491
158.0,21539.044088873296,36083.34690521886,2844.7007858325583,52.0101750068993,4.7210450459368225,9333.0,0.7883,504.47,3500.0,163.75,30.0,62126.0,69419.0,id2,1.0,0.04000834056490721
181.0,23173.289522233776,30476.52954244825,3246.7323266003473,51.95968647674397,4.744541738190945,10652.0,0.8117,516.88,3500.0,158.75,29.26,62097.0,67424.0,id2,1.0,0.037421030718222996
204.0,25342.254516640347,24899.064992563293,3648.7638673536176,51.9094331866302,4.775782909419534,11971.0,0.82,519.61,3500.0,158.56,29.15,62068.0,67135.0,id2,1.0,0.03359533737629071
226.0,27541.050236446223,19299.315901606467,4050.795408093745,51.85896981680929,4.8073870753992525,13290.0,0.82,517.04,3500.0,163.56,29.21,62038.0,67279.0,id2,1.0,0.030876799286035338
249.0,29234.916356221962,13558.089261485402,4452.826948822789,51.8072524316056,4.831564461907023,14609.0,0.82,514.45,3500.0,168.56,29.22,62009.0,67311.0,id2,1.0,0.028669461590788748
271.0,30415.960516611736,7720.71199756821,4854.858489542667,51.754693613836345,4.848227968632333,15928.0,0.82,511.85,3500.0,173.56,29.19,61980.0,67228.0,id2,1.0,0.026743467607521713
294.0,31080.342234295047,1832.8084254964438,5256.890030254896,51.70170703352236,4.8573512691171405,17247.0,0.82,509.24,3500.0,178.56,29.11,61951.0,67031.0,id2,1.0,0.024682641349350116
317.0,31228.26465315562,-4060.060444642408,5658.9215709614155,51.64870413961237,4.858967626487401,18566.0,0.82,506.61,3500.0,183.56,28.99,61922.0,66720.0,id2,1.0,0.023020387712665517
339.0,30863.93432851776,-9912.75393827598,6060.953111655122,51.59609094329365,4.853168248062362,19885.0,0.82,503.97,3500.0,188.56,28.83,61893.0,66297.0,id2,1.0,0.017905686259500266
362.0,29995.489613523834,-15680.90221471117,6462.984651440904,51.54426491705093,4.84010022079482,21204.0,0.82,501.32,3000.0,193.56,28.63,61864.0,65763.0,id2,1.0,0.0
384.0,28633.51824600499,-21326.969276192034,6807.583127943028,51.49356064472261,4.8199436670171,22335.0,0.82,499.03,2500.0,198.56,28.41,61836.0,65220.0,id2,1.0,0.0
407.0,26791.439686955087,-26812.60559296965,7094.74854365715,51.444318700031225,4.79291725997806,23277.0,0.82,497.12,2000.0,203.56,28.21,61808.0,64707.0,id2,1.0,0.0
430.0,24485.271333812223,-32100.756211972897,7324.480902229985,51.396866857551096,4.759274024941628,24030.0,0.82,495.58,1500.0,208.56,28.04,61780.0,64260.0,id2,1.0,0.0
452.0,21733.518809794125,-37155.78691281081,7496.78020941038,51.35151914495782,4.719299214708674,24596.0,0.82,494.43,1000.0,213.56,25.73,61754.0,58642.0,id2,1.0,0.0
475.0,18557.068326384935,-41943.60258946475,7611.64647542303,51.30857498477853,4.673308319513322,24973.0,0.82,493.65,500.0,218.56,22.85,61731.0,52060.0,id2,1.0,0.0
497.0,14979.08131198373,-46431.7599999291,7669.079723014424,51.26831840169972,4.62164521751009,25161.0,0.82,493.27,0.0,223.56,19.94,61711.0,45744.0,id2,1.0,0.0
520.0,11024.891142511276,-50589.57671035955,7669.080043230816,51.23101727446553,4.564680465308153,25161.0,0.82,493.27,0.0,228.56,19.94,61691.0,45739.0,id2,1.0,0.0
543.0,6723.370250684709,-54386.94127008997,7669.080152390633,51.1969342563925,4.502830825021707,25161.0,0.82,493.27,0.0,233.56,19.94,61671.0,45735.0,id2,1.0,0.0
