ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
365.0,-4481.735058591897,4637.7011334669605,6524.8565874780015,51.83975503713638,5.805169293494651,21407.0,0.82,500.91,3500.0,126.74,25.85,73792.0,65672.0,DLH3A_603,0.0
386.0,-311.05493084141824,1524.9800311524675,6885.65528574891,51.81177963664812,5.865877884855075,22591.0,0.82,498.51,3500.0,126.74,25.64,73767.0,65086.0,DLH3A_603,0.0
406.0,3839.4845419412404,-1572.7094118957157,7246.45398371836,51.78390826044849,5.9262184199106605,23774.0,0.82,496.1,3500.0,126.74,25.41,73741.0,64416.0,DLH3A_603,0.0
426.0,7969.785157171498,-4655.293904380268,7607.252681372159,51.75614215686172,5.98619066965985,24958.0,0.82,493.68,3500.0,126.74,25.14,73716.0,63664.0,DLH3A_603,0.0
446.0,12079.74726169026,-7722.699072382873,7968.051378700733,51.72848252738237,6.045794405073121,26142.0,0.82,491.25,3130.0,126.74,24.83,73691.0,62833.0,DLH3A_603,0.0
467.0,16172.384092593691,-10777.173798359885,8290.672012214693,51.700909574298834,6.105074411495839,27200.0,0.82,489.07,2630.0,126.74,24.54,73667.0,62025.0,DLH3A_603,0.0
487.0,20250.534656520853,-13820.836930614447,8561.7499825253,51.673404584316195,6.164072735267395,28090.0,0.816,484.83,2130.0,126.74,24.3,73642.0,61388.0,DLH3A_603,0.0
507.0,24296.60701223831,-16840.559003031536,8781.2852861064,51.646086775964655,6.222536181529507,28810.0,0.8078,478.52,1630.0,126.74,24.13,73618.0,60930.0,DLH3A_603,0.0
528.0,28292.99358397858,-19823.19888053271,8949.277922136906,51.61907597164136,6.280212543110392,29361.0,0.7995,472.47,1130.0,126.74,23.66,73595.0,59678.0,DLH3A_603,0.0
548.0,32241.365137024623,-22770.00351302835,9065.727890757607,51.592361976192905,6.337128528453537,29743.0,0.7902,466.21,630.0,126.74,20.45,73574.0,51533.0,DLH3A_603,0.0
568.0,36139.60735111845,-25679.394911722855,9130.635193138163,51.56596017929994,6.393256230123657,29956.0,0.7786,458.96,130.0,126.74,16.98,73557.0,43285.0,DLH3A_603,0.0
588.0,39978.97637709153,-28544.84724389988,9143.999833670923,51.539930978971945,6.448472556686948,30000.0,0.775,456.73,0.0,126.74,16.04,73541.0,41090.0,DLH3A_603,0.0
609.0,43800.031218713935,-31396.631081045518,9143.999842916706,51.51400024190753,6.5033627934801155,30000.0,0.775,456.72,0.0,126.74,16.03,73525.0,41083.0,DLH3A_603,0.0
629.0,47620.98309361626,-34248.338078255525,9143.99985183947,51.48804462042755,6.558189069004557,30000.0,0.775,456.7,0.0,126.74,16.03,73509.0,41076.0,DLH3A_603,0.0
649.0,51441.83186401659,-37099.968133769245,9143.999860460342,51.462064170400694,6.612951454049103,30000.0,0.7749,456.69,0.0,126.74,16.03,73493.0,41070.0,DLH3A_603,0.0
670.0,55262.5773857078,-39951.52114142422,9143.999868798477,51.43605894764156,6.667650019470599,30000.0,0.7749,456.68,0.0,126.74,16.02,73477.0,41063.0,DLH3A_603,0.0
690.0,59083.21951435396,-42802.99699473682,9143.999876871265,51.41002900787362,6.722284836282741,30000.0,0.7749,456.67,0.0,126.74,16.02,73461.0,41057.0,DLH3A_603,0.0
710.0,62903.758105137145,-45654.39558728217,9143.999884694531,51.38397440672555,6.776855975649164,30000.0,0.7749,456.65,0.0,126.74,16.02,73445.0,41050.0,DLH3A_603,0.0
731.0,66724.19301304479,-48505.716812433064,9143.999892282734,51.35789519973379,6.831363508885866,30000.0,0.7749,456.64,0.0,126.74,16.02,73429.0,41043.0,DLH3A_603,0.0
751.0,70544.52409253408,-51356.96056393469,9143.99989964912,51.33179144233715,6.885807507454496,30000.0,0.7748,456.63,0.0,126.74,16.01,73413.0,41037.0,DLH3A_603,0.0
771.0,74364.75119792538,-54208.12673562104,9143.99990680583,51.3056631898794,6.940188042966295,30000.0,0.7748,456.62,0.0,126.74,16.01,73397.0,41030.0,DLH3A_603,0.0
791.0,78184.87411027624,-57059.21516332011,9143.999913764044,51.279510498141725,6.994505186141948,30000.0,0.7748,456.6,0.0,126.74,16.01,73381.0,41023.0,DLH3A_603,0.0
0.0,93095.83180651127,-43237.02446473681,30.480000004692947,52.31662000014022,4.746299999543347,100.0,0.5,330.63,3500.0,296.64,37.74,75679.0,107773.0,EIN60Y_1710,0.08606137148755912
22.0,89839.68302010214,-41603.43016775611,414.20835116399826,52.33185458867477,4.6988447241727735,1359.0,0.5546,365.11,3500.0,295.54,36.57,75642.0,99354.0,EIN60Y_1710,0.08237396752980553
43.0,86206.24252370838,-39867.569388789234,797.9367034745936,52.348049526336105,4.64582969939845,2618.0,0.6081,398.58,3500.0,295.54,35.18,75607.0,91874.0,EIN60Y_1710,0.07296697857477963
65.0,82236.9981514217,-37971.27997582838,1181.665056431704,52.36571407078628,4.587870631153243,3877.0,0.6591,430.12,3500.0,295.54,33.68,75573.0,85342.0,EIN60Y_1710,0.05959060519718738
86.0,77951.45212723801,-35923.87883246136,1565.393409804932,52.38475441594737,4.525240900464226,5136.0,0.7068,459.22,3500.0,295.54,32.15,75541.0,79691.0,EIN60Y_1710,0.04062351755206896
108.0,73374.22227166913,-33737.127016745515,1949.1217634674917,52.40505410543146,4.458288817178904,6395.0,0.7509,485.68,3500.0,295.54,30.67,75510.0,74820.0,EIN60Y_1710,0.025210255525752415
129.0,68531.89822105644,-31423.727612542592,2332.850117344404,52.42648826670105,4.387392110363323,7654.0,0.7914,509.53,3500.0,295.54,29.27,75481.0,70618.0,EIN60Y_1710,0.015278085400478696
151.0,63450.78238964245,-28996.246484088926,2716.5784713900443,52.44893379461369,4.312925153601318,8913.0,0.82,525.53,3500.0,295.54,28.19,75453.0,67557.0,EIN60Y_1710,0.011983384409670643
173.0,58209.45580855631,-26492.225378365958,3100.306825449234,52.472037997722246,4.236030730870505,10172.0,0.82,523.1,3500.0,295.54,27.9,75425.0,66757.0,EIN60Y_1710,0.009179239335569604
194.0,52992.568630774906,-23999.88010563085,3484.035179444135,52.494984918052985,4.159414728968027,11431.0,0.82,520.66,3500.0,295.54,28.0,75397.0,67043.0,EIN60Y_1710,0.007569963927212928
216.0,47800.235880052045,-21519.26561599967,3867.7635333631074,52.51777465408775,4.083079985762167,12690.0,0.82,518.21,3500.0,295.54,28.07,75369.0,67228.0,EIN60Y_1710,0.0064982818483577676
237.0,42632.574219377035,-19050.43764297269,4251.491887193849,52.54040730078097,4.007029365246756,13948.0,0.82,515.75,3500.0,295.54,28.1,75341.0,67309.0,EIN60Y_1710,0.005589765864134153
259.0,37489.701990294925,-16593.452722169302,4635.220240923457,52.562882949405704,3.931265758124171,15207.0,0.82,513.27,3500.0,295.54,28.09,75313.0,67288.0,EIN60Y_1710,0.004978585237101984
281.0,32371.739253559124,-14148.36821071006,5018.948594538497,52.58520168739471,3.855792082409159,16466.0,0.82,510.79,3500.0,295.54,28.04,75285.0,67161.0,EIN60Y_1710,0.004436537765148778
302.0,27278.807831177994,-11715.242307273822,5402.6769480251305,52.60736359817636,3.7806112840539403,17725.0,0.82,508.29,3500.0,295.54,27.96,75257.0,66931.0,EIN60Y_1710,0.004030027085062704
324.0,22211.03134992034,-9294.134072858402,5786.4053013692965,52.629368761005594,3.705726337594068,18984.0,0.82,505.78,3500.0,295.54,27.84,75229.0,66598.0,EIN60Y_1710,0.0036884977993117693
345.0,17168.53528634709,-6885.103452273696,6170.133654556987,52.651217250790836,3.6311402468109146,20243.0,0.82,503.25,3500.0,295.54,27.68,75201.0,66163.0,EIN60Y_1710,0.0017434140782163028
367.0,12151.447013435936,-4488.211296400624,6553.862007574639,52.672909137921245,3.556856045388721,21502.0,0.82,500.71,3500.0,295.54,27.48,75174.0,65628.0,EIN60Y_1710,0.0
388.0,7159.895848869946,-2103.519385246913,6937.590360409683,52.69444448812215,3.4828767974067514,22761.0,0.82,498.17,3500.0,295.54,27.24,75147.0,64995.0,EIN60Y_1710,0.0
410.0,2194.0131050626005,268.90954816543814,7321.318713051294,52.71582336254354,3.40920559417608,24020.0,0.82,495.6,3500.0,295.54,26.96,75120.0,64267.0,EIN60Y_1710,0.0
432.0,-2746.067859003108,2629.01179304504,7705.047065491311,52.737045747092424,3.3358454840018426,25279.0,0.82,493.03,3500.0,295.54,26.65,75093.0,63446.0,EIN60Y_1710,0.0
453.0,-7660.211584037534,4976.722635167382,8088.775417725436,52.75811171314632,3.262799709712553,26538.0,0.82,490.44,3500.0,295.54,26.3,75067.0,62537.0,EIN60Y_1710,0.0
475.0,-12548.28049901412,7311.976351423512,8472.503768432365,52.779021353471194,3.190071471619002,27797.0,0.8183,486.82,3500.0,295.54,25.92,75041.0,61582.0,EIN60Y_1710,0.0
496.0,-17400.012113429384,9629.87008234538,8856.232119258497,52.79973154377772,3.117814826487705,29056.0,0.8138,481.52,3354.0,295.54,25.53,75015.0,60592.0,EIN60Y_1710,0.0
518.0,-22200.078976823752,11923.081205798739,9223.993935445542,52.82017797535188,3.0462599433286432,30262.0,0.8083,475.82,2854.0,295.54,26.44,74989.0,62898.0,EIN60Y_1710,0.0
540.0,-26947.947192148153,14191.354655601446,9536.937421143757,52.84035969812477,2.9754169937050046,31289.0,0.8059,472.3,2354.0,295.54,25.8,74963.0,61278.0,EIN60Y_1710,0.0
561.0,-31664.976960029013,16444.895179114457,9795.062573878826,52.86036854523785,2.9049690196264444,32136.0,0.8087,472.13,1854.0,295.54,25.24,74938.0,59867.0,EIN60Y_1710,0.0
583.0,-36384.34588816411,18699.55323333936,9998.369393047797,52.880345560016124,2.834421138034194,32803.0,0.8068,469.64,1354.0,295.54,24.81,74913.0,58800.0,EIN60Y_1710,0.0
604.0,-41082.27586214344,20943.96895214762,10146.857878677816,52.900190275215095,2.764129220699802,33290.0,0.7996,464.45,854.0,295.54,22.67,74890.0,53678.0,EIN60Y_1710,0.0
626.0,-45731.22964055218,23164.986537573852,10240.528031480537,52.91978723319342,2.6945067617432423,33598.0,0.792,459.39,354.0,295.54,19.11,74871.0,45594.0,EIN60Y_1710,0.0
647.0,-50332.01559856368,25362.992164168118,10279.379854292163,52.93914105113113,2.6255436585548426,33725.0,0.786,455.7,0.0,295.54,16.47,74855.0,39817.0,EIN60Y_1710,0.0
669.0,-54897.28680733584,27544.030782845653,10279.379859969406,52.958305982052536,2.557051961754087,33725.0,0.786,455.69,0.0,295.54,16.47,74838.0,39810.0,EIN60Y_1710,0.0
691.0,-59462.50916028159,29725.046072444093,10279.379865565234,52.97743130959795,2.4885003247286774,33725.0,0.786,455.69,0.0,295.54,16.46,74822.0,39802.0,EIN60Y_1710,0.0
712.0,-64027.682617198676,31906.038015101476,10279.379871081648,52.99651697261061,2.4198887792927475,33725.0,0.786,455.68,0.0,295.54,16.46,74805.0,39795.0,EIN60Y_1710,0.0
734.0,-68592.80713526062,34087.00659224827,10279.379876520594,53.015562909933955,2.351217357894481,33725.0,0.786,455.68,0.0,295.54,16.46,74789.0,39788.0,EIN60Y_1710,0.0
755.0,-73157.88267149753,36267.95178550746,10279.379881883944,53.03456906042026,2.2824860935807503,33725.0,0.786,455.67,0.0,295.54,16.45,74772.0,39781.0,EIN60Y_1710,0.0
777.0,-77722.90918287082,38448.87357667135,10279.379887173509,53.053535362931015,2.213695019997833,33725.0,0.786,455.67,0.0,295.54,16.45,74756.0,39774.0,EIN60Y_1710,0.0
799.0,-82287.88662620373,40629.7719478571,10279.379892391045,53.07246175633903,2.1448441713942303,33725.0,0.786,455.66,0.0,295.54,16.45,74740.0,39766.0,EIN60Y_1710,0.0
820.0,-86852.81495823637,42810.646881523,10279.379897538238,53.09134817952936,2.0759335826216576,33725.0,0.786,455.66,0.0,295.54,16.44,74723.0,39759.0,EIN60Y_1710,0.0
842.0,-91417.69410048971,44991.49834572403,10279.379902616703,53.1101945712733,2.006963289667372,33725.0,0.786,455.65,0.0,295.54,16.44,74707.0,39752.0,EIN60Y_1710,0.0
0.0,93195.47395877235,-44275.07656794381,30.480000004603813,52.316620000139004,4.746299999568636,100.0,0.5,330.63,3500.0,297.15,38.01,77962.0,107773.0,EIN611_1579,0.0860613714885326
22.0,89930.99057666556,-42601.10915678539,416.9210915859867,52.332219609213084,4.698733514941455,1368.0,0.551,362.75,3500.0,296.04,36.89,77925.0,99736.0,EIN611_1579,0.08236938847574359
43.0,86311.26395068275,-40832.53164893111,803.362184970106,52.3487072051989,4.645928928661276,2636.0,0.6012,394.03,3500.0,296.04,35.57,77890.0,92549.0,EIN611_1579,0.07291998670496418
65.0,82376.70850989682,-38910.13089958338,1189.8032792849435,52.36660210698965,4.588486958480248,3904.0,0.6493,423.7,3500.0,296.04,34.14,77855.0,86217.0,EIN611_1579,0.059588523192731696
87.0,78143.78537940288,-36841.94947071713,1576.2443741742952,52.38582290785412,4.526637071267077,5171.0,0.6947,451.28,3500.0,296.04,32.67,77823.0,80690.0,EIN611_1579,0.04064946511269807
109.0,73633.62448456441,-34638.31132034206,1962.6854694543524,52.40626703759628,4.46067705293307,6439.0,0.737,476.57,3500.0,296.04,31.22,77791.0,75883.0,EIN611_1579,0.025428720572305597
130.0,68869.38722704403,-32310.5329731305,2349.126565019196,52.427822971838175,4.39093486118319,7707.0,0.7761,499.56,3500.0,296.04,29.85,77762.0,71701.0,EIN611_1579,0.01533727911224663
152.0,63874.30841572596,-29869.96681954456,2735.5676608046956,52.45037925845515,4.317740240644714,8975.0,0.8121,520.35,3500.0,296.04,28.57,77733.0,68053.0,EIN611_1579,0.012082015881135295
174.0,58670.394696168834,-27327.36517626254,3122.008756771255,52.473830482573824,4.2414057950757655,10243.0,0.82,522.96,3500.0,296.04,28.1,77705.0,66776.0,EIN611_1579,0.009286356429303071
196.0,53440.38195721371,-24772.011722319232,3508.4498526925177,52.49734977390164,4.1646065871925195,11511.0,0.82,520.51,3500.0,296.04,28.2,77677.0,67057.0,EIN611_1579,0.007589158827885795
217.0,48235.173891719314,-22228.777700295814,3894.890948531678,52.52070810647748,4.088090088812184,12779.0,0.82,518.04,3500.0,296.04,28.27,77649.0,67237.0,EIN611_1579,0.006511193843644611
239.0,43054.889262757715,-19697.721135010757,4281.33204427559,52.54390556034961,4.011859227888476,14046.0,0.82,515.56,3500.0,296.04,28.3,77620.0,67311.0,EIN611_1579,0.005584351163327252
261.0,37899.64855548973,-17178.90089292852,4667.773139910714,52.566942211634704,3.935916959995691,15314.0,0.82,513.06,3500.0,296.04,28.29,77592.0,67281.0,EIN611_1579,0.004970571241805989
283.0,32769.574019207445,-14672.376702651858,5054.214235423259,52.58981813234958,3.860266268953811,16582.0,0.82,510.56,3500.0,296.04,28.24,77564.0,67144.0,EIN611_1579,0.004435733254491802
304.0,27664.78971082873,-12178.209176134895,5440.65533079941,52.61253339023732,3.7849101674758687,17850.0,0.82,508.04,3500.0,296.04,28.15,77536.0,66903.0,EIN611_1579,0.004022369246922909
326.0,22585.42153991151,-9696.459830646596,5827.096426025604,52.63508804858817,3.7098516978371743,19118.0,0.82,505.51,3500.0,296.04,28.02,77508.0,66557.0,EIN611_1579,0.003680021379778595
348.0,17531.597315257077,-7227.191111516871,6213.5375210889315,52.65748216605565,3.635093932562638,20386.0,0.82,502.97,3500.0,296.04,27.85,77480.0,66107.0,EIN611_1579,0.0013253066698319263
369.0,12503.446793174578,-4770.466415697613,6599.978615977637,52.679715796472586,3.560639975112193,21653.0,0.82,500.41,3500.0,296.04,27.64,77452.0,65557.0,EIN611_1579,0.0
391.0,7501.101727479847,-2326.350116175185,6986.419710681775,52.70178898869212,3.486492960424035,22921.0,0.82,497.84,3500.0,296.04,27.4,77425.0,64908.0,EIN611_1579,0.0
413.0,2524.6959213068685,105.09241272951351,7372.860805194041,52.72370178667282,3.4126560526138623,24189.0,0.82,495.26,3500.0,296.04,27.11,77398.0,64162.0,EIN611_1579,0.0
435.0,-2425.634719184687,2523.794769132757,7759.301899510742,52.74545416623431,3.3391323745477033,25457.0,0.82,492.66,3500.0,296.04,26.79,77371.0,63323.0,EIN611_1579,0.0
456.0,-7349.752162348855,4929.689512624808,8145.742993329207,52.76704616610787,3.2659252340908056,26725.0,0.8188,489.35,3127.0,296.04,26.44,77344.0,62424.0,EIN611_1579,0.0
478.0,-12244.312204821703,7321.142686186819,8490.980144475358,52.78846386277539,3.1930856174314144,27858.0,0.8196,487.45,2627.0,296.04,26.08,77318.0,61503.0,EIN611_1579,0.0
500.0,-17124.520502765074,9705.583684776204,8781.011430618557,52.80977431618196,3.1203882249344623,28809.0,0.8182,484.64,2127.0,296.04,25.77,77292.0,60724.0,EIN611_1579,0.0
522.0,-21980.717267190823,12078.29279348819,9015.836849199472,52.830935790654436,3.047977815210352,29580.0,0.81,478.19,1627.0,296.04,25.55,77267.0,60186.0,EIN611_1579,0.0
543.0,-26775.91616713745,14421.198710135614,9195.456399610472,52.85178819157943,2.97640775952347,30169.0,0.8019,472.23,1127.0,296.04,25.93,77241.0,61143.0,EIN611_1579,0.0
565.0,-31514.49393473386,16736.439881196646,9319.870081933714,52.87235206141474,2.905615287038008,30577.0,0.7934,466.38,627.0,296.04,22.42,77219.0,52731.0,EIN611_1579,0.0
587.0,-36197.156058072746,19024.361004987688,9389.077896970508,52.89263189002973,2.8355922720121556,30804.0,0.7836,460.17,127.0,296.04,18.63,77200.0,44256.0,EIN611_1579,0.0
609.0,-40819.676635471515,21282.897331868506,9403.079847758347,52.91261083729038,2.7664043649519825,30850.0,0.7808,458.43,0.0,296.04,17.63,77182.0,42068.0,EIN611_1579,0.0
630.0,-45425.19421538699,23533.126103494797,9403.079854127494,52.93247629422802,2.6974075121976564,30850.0,0.7808,458.42,0.0,296.04,17.62,77165.0,42061.0,EIN611_1579,0.0
652.0,-50030.62766429795,25783.31377982696,9403.07986032459,52.952301395686,2.6283486228360955,30850.0,0.7807,458.42,0.0,296.04,17.62,77147.0,42054.0,EIN611_1579,0.0
674.0,-54635.97689107162,28033.460317947967,9403.079866358214,52.972086078002384,2.5592277259372884,30850.0,0.7807,458.41,0.0,296.04,17.62,77129.0,42047.0,EIN611_1579,0.0
696.0,-59241.2418019929,30283.565673760415,9403.079872236312,52.991830277508384,2.49004485122975,30850.0,0.7807,458.4,0.0,296.04,17.61,77112.0,42039.0,EIN611_1579,0.0
717.0,-63846.42230304555,32533.629803397653,9403.07987796628,53.01153393054167,2.4208000290682197,30850.0,0.7807,458.39,0.0,296.04,17.61,77094.0,42032.0,EIN611_1579,0.0
739.0,-68451.51830019055,34783.652662756154,9403.079883554985,53.03119697344293,2.3514932904315566,30850.0,0.7807,458.38,0.0,296.04,17.61,77077.0,42024.0,EIN611_1579,0.0
761.0,-73056.52969919285,37033.6342079317,9403.079889008839,53.05081934256051,2.2821246669272477,30850.0,0.7807,458.37,0.0,296.04,17.6,77059.0,42017.0,EIN611_1579,0.0
782.0,-77661.45640507119,39283.574395958756,9403.079894333821,53.070400974257886,2.2126941908014723,30850.0,0.7807,458.37,0.0,296.04,17.6,77041.0,42010.0,EIN611_1579,0.0
804.0,-82266.29832291396,41533.473183813214,9403.079899535525,53.08994180490533,2.143201894929117,30850.0,0.7806,458.36,0.0,296.04,17.6,77024.0,42003.0,EIN611_1579,0.0
826.0,-86871.05535760838,43783.33052889166,9403.079904619191,53.109441770884985,2.0736478128197295,30850.0,0.7806,458.35,0.0,296.04,17.59,77006.0,41995.0,EIN611_1579,0.0
848.0,-91475.72736420848,46033.14636726189,9403.07990958972,53.12890080840456,2.004031979369508,30850.0,0.7806,458.34,0.0,296.04,17.59,76989.0,41988.0,EIN611_1579,0.0
0.0,93130.94112869843,31352.827480986616,30.4799999880052,52.31661999962013,4.746299998574806,100.0,0.5,330.63,3500.0,253.07,36.3,74167.0,107773.0,EIN84T_1587,0.08606137134661443
21.0,89779.1109499282,30332.543361531938,399.5061834424567,52.308005040935946,4.696723834794561,1311.0,0.5551,365.52,3500.0,251.97,35.17,74132.0,99369.0,EIN84T_1587,0.07943097360207417
42.0,86092.32230870139,29132.345071282743,768.5323671463552,52.297804279861,4.642195661162454,2521.0,0.609,399.35,3500.0,251.97,33.84,74098.0,91908.0,EIN84T_1587,0.06973790237436434
62.0,82061.52721672013,27820.158770640417,1137.5585509982318,52.28662298997607,4.5826083524122385,3732.0,0.6604,431.2,3500.0,251.97,32.4,74066.0,85394.0,EIN84T_1587,0.05887606024674366
83.0,77706.99889669172,26402.584260533804,1506.5847349478477,52.27450999807864,4.518269123845814,4943.0,0.7084,460.56,3500.0,251.97,30.94,74035.0,79762.0,EIN84T_1587,0.04695077721519857
104.0,73054.1751259422,24887.90256319093,1875.6109189662127,52.261528622415454,4.449561413441212,6154.0,0.7527,487.24,3500.0,251.97,29.52,74005.0,74910.0,EIN84T_1587,0.03887727449087979
125.0,68130.47776451874,23285.040599502452,2244.6371030357427,52.247748109772566,4.376897605884389,7364.0,0.7932,511.25,3500.0,251.97,28.19,73977.0,70731.0,EIN84T_1587,0.03286647811460766
145.0,62963.03113152206,21602.828428593988,2613.6632871456104,52.233237445800995,4.3006851620376265,8575.0,0.82,526.18,3500.0,251.97,27.2,73950.0,67824.0,EIN84T_1587,0.026196361376153093
166.0,57644.11488965688,19871.306800031103,2982.689471258275,52.21825022075787,4.222290866320152,9786.0,0.82,523.85,3500.0,251.97,26.87,73923.0,66875.0,EIN84T_1587,0.019892091400751676
187.0,52348.983730251355,18147.528179347624,3351.7156553552286,52.2032784650907,4.144299757216471,10996.0,0.82,521.5,3500.0,251.97,26.9,73896.0,66956.0,EIN84T_1587,0.016495289318089846
208.0,47077.74496902688,16431.52750147819,3720.7418394336696,52.18832323886388,4.066712822112319,12207.0,0.82,519.15,3500.0,251.97,26.97,73869.0,67169.0,EIN84T_1587,0.013352901633917313
228.0,41830.50738739616,14723.340178570328,4089.768023490615,52.17338560577092,3.989531064999527,13418.0,0.82,516.79,3500.0,251.97,27.01,73842.0,67287.0,EIN84T_1587,0.010743911396425273
249.0,36607.381266132674,13023.002110931837,4458.794207522916,52.15846663325378,3.912755506993426,14629.0,0.82,514.41,3500.0,251.97,27.02,73815.0,67311.0,EIN84T_1587,0.009379229723675657
270.0,31408.478420132335,11330.549698336692,4827.820391527261,52.14356739262619,3.836387186864783,15839.0,0.82,512.03,3500.0,251.97,27.0,73788.0,67237.0,EIN84T_1587,0.007820324171168002
291.0,26233.912234314972,9646.019851704057,5196.846575500183,52.12868895920089,3.7604271615864358,17050.0,0.82,509.63,3500.0,251.97,26.94,73761.0,67067.0,EIN84T_1587,0.006963821915418632
311.0,21083.79770071462,7969.45000516526,5565.872759438095,52.113832412420656,3.684876506893906,18261.0,0.82,507.22,3500.0,251.97,26.84,73734.0,66802.0,EIN84T_1587,0.006217445285403992
332.0,15958.251456810287,6300.878128536546,5934.898943337332,52.09899883599212,3.6097363178558477,19471.0,0.82,504.8,3500.0,251.97,26.71,73708.0,66442.0,EIN84T_1587,0.005547993104797597
353.0,10857.391825151066,4640.34274021379,6303.925127194197,52.08418931801603,3.535007709432962,20682.0,0.82,502.37,3500.0,251.97,26.55,73681.0,65988.0,EIN84T_1587,0.0007102645084192999
374.0,5781.338854331612,2987.8829205073266,6672.951311005073,52.069404951063376,3.4606918168644647,21893.0,0.82,499.93,3500.0,251.97,26.36,73655.0,65441.0,EIN84T_1587,0.0
394.0,730.2143613765236,1343.5383254361288,7041.977494766541,52.05464682997442,3.386789791799712,23104.0,0.82,497.47,3500.0,251.97,26.13,73629.0,64806.0,EIN84T_1587,0.0
415.0,-4295.8580244048035,-292.65079899912513,7411.003678475547,52.039915963949525,3.313302848424562,24314.0,0.82,495.0,3500.0,251.97,25.86,73603.0,64083.0,EIN84T_1587,0.0
436.0,-9296.752816027902,-1920.6436020421797,7780.0298621296415,52.02521353520001,3.240232196916949,25525.0,0.82,492.52,3500.0,251.97,25.57,73577.0,63275.0,EIN84T_1587,0.0
457.0,-14272.342621837739,-3540.3986128855095,8149.056045727277,52.01054067781884,3.1675790242765176,26736.0,0.82,490.03,3500.0,251.97,25.23,73552.0,62386.0,EIN84T_1587,0.0
477.0,-19222.498110776414,-5151.873729366229,8518.082228625839,51.99589850951004,3.0953445777399287,27946.0,0.8192,487.05,3500.0,251.97,24.88,73527.0,61438.0,EIN84T_1587,0.0
498.0,-24142.290212045114,-6753.464340593043,8887.108411554344,51.98130240884747,3.023600071823267,29157.0,0.8157,482.48,3500.0,251.97,24.5,73503.0,60463.0,EIN84T_1587,0.0
519.0,-29015.494769533107,-8339.88883017567,9256.134594535624,51.966801582407015,2.9525810889587896,30368.0,0.8096,476.37,3413.0,251.97,25.35,73477.0,62709.0,EIN84T_1587,0.0
540.0,-33827.47044302266,-9906.380852076614,9615.983712125548,51.952441063154254,2.882499560194022,31549.0,0.8012,468.99,2913.0,251.97,24.68,73453.0,60919.0,EIN84T_1587,0.0
560.0,-38569.59377343354,-11450.13312309729,9923.114805130725,51.938248333092126,2.8134793219515357,32556.0,0.7975,464.74,2413.0,251.97,24.06,73429.0,59316.0,EIN84T_1587,0.0
