ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
592.0,-40724.63088084082,20551.504828892885,9933.119140484576,52.88545070418397,2.7877605254566435,32589.0,0.7979,464.89,833.0,295.07,21.59,72178.0,52200.0,EIN60R_1659,0.0
613.0,-45302.87542792719,22692.87364679046,10022.620689164196,52.904340679374144,2.71922973612334,32883.0,0.7897,459.57,333.0,295.07,18.16,72160.0,44323.0,EIN60R_1659,0.0
635.0,-49831.0796551007,24810.83725373268,10058.399900537472,52.92298536760863,2.651389246456273,33000.0,0.7836,455.77,-0.0,295.07,15.78,72144.0,39022.0,EIN60R_1659,0.0
656.0,-54323.137847197766,26911.894382616756,10058.399900501758,52.941443022579485,2.5840325960447097,33000.0,0.7836,455.76,-0.0,295.07,15.78,72128.0,39016.0,EIN60R_1659,0.0
677.0,-58815.13387330818,29012.922435142344,10058.399900462,52.959862314351696,2.5166194491533576,33000.0,0.7836,455.76,-0.0,295.07,15.77,72112.0,39009.0,EIN60R_1659,0.0
698.0,-63307.06767386239,31113.921383494253,10058.399900418384,52.97824318628823,2.449149840649215,33000.0,0.7836,455.75,-0.0,295.07,15.77,72096.0,39002.0,EIN60R_1659,0.0
719.0,-67798.93918910362,33214.89119977603,10058.399900371072,52.996585581763924,2.3816238059539754,33000.0,0.7836,455.75,-0.0,295.07,15.77,72081.0,38996.0,EIN60R_1659,0.0
740.0,-72290.74835918464,35315.83185605668,10058.399900320224,53.014889444166485,2.3140413810440874,33000.0,0.7836,455.74,-0.0,295.07,15.77,72065.0,38989.0,EIN60R_1659,0.0
761.0,-76782.49512416728,37416.74332437198,10058.399900265971,53.033154716897236,2.2464026024522954,33000.0,0.7836,455.73,-0.0,295.07,15.76,72049.0,38983.0,EIN60R_1659,0.0
783.0,-81274.17942402251,39517.625576726234,10058.399900208458,53.051381343371695,2.178707507269182,33000.0,0.7836,455.73,-0.0,295.07,15.76,72033.0,38976.0,EIN60R_1659,0.0
804.0,-85765.80119863205,41618.47858509268,10058.399900147815,53.06956926702024,2.1109561331446876,33000.0,0.7835,455.72,-0.0,295.07,15.76,72018.0,38970.0,EIN60R_1659,0.0
825.0,-90257.3603866643,43719.30232095554,10058.399900084158,53.087718431284834,2.0431485183066194,33000.0,0.7835,455.71,-0.0,295.07,15.75,72002.0,38963.0,EIN60R_1659,0.0
0.0,93195.47389306147,-44275.07654410419,30.480000008732613,52.31662000036458,4.746299998608755,100.0,0.5,330.63,3500.0,297.15,38.01,77962.0,107773.0,EIN611_1579,0.048594748531772584
22.0,89931.1597357979,-42601.19599145646,416.9010112580749,52.332218800530946,4.6987359805872995,1368.0,0.551,362.74,3500.0,292.15,36.89,77925.0,99738.0,EIN611_1579,0.03919145165111277
43.0,86199.94941167189,-41082.47179821135,803.3220252226895,52.34647748028086,4.644225739376113,2636.0,0.6011,394.03,3500.0,292.23,35.57,77890.0,92549.0,EIN611_1579,0.02982440707280707
65.0,82146.6980682993,-39425.607339753755,1189.743039846873,52.362001844876666,4.584972624417226,3903.0,0.6493,423.7,3500.0,294.69,34.13,77855.0,86218.0,EIN611_1579,0.022923734887785395
87.0,77866.57723017527,-37457.66549384822,1576.1640548490625,52.38032621168259,4.522408896831251,5171.0,0.6947,451.28,3500.0,296.81,32.66,77823.0,80690.0,EIN611_1579,0.017044073326204598
109.0,73386.66561560579,-35193.88165597014,1962.5850700977849,52.40130472196291,4.45691421738634,6439.0,0.737,476.57,3500.0,298.49,31.22,77792.0,75883.0,EIN611_1579,0.011708860933596011
130.0,68726.57764898166,-32664.76986081883,2349.00608552855,52.424655692999714,4.388755453789131,7707.0,0.776,499.55,3500.0,297.64,29.85,77762.0,71702.0,EIN611_1579,0.007312637109819728
152.0,63802.06847010771,-30085.563986574554,2735.4271011124533,52.44844903255625,4.316632838063035,8974.0,0.8121,520.35,3500.0,296.89,28.57,77733.0,68054.0,EIN611_1579,0.005645797095839363
174.0,58636.76728219185,-27466.25860260531,3121.848116819838,52.472585124086145,4.240884747130332,10242.0,0.82,522.97,3500.0,296.94,28.1,77705.0,66775.0,EIN611_1579,0.004542708856996203
196.0,53447.59901660732,-24829.590676551634,3508.269132501269,52.49683127965593,4.164703882311791,11510.0,0.82,520.51,3500.0,296.76,28.2,77677.0,67057.0,EIN611_1579,0.0038103305939180846
217.0,48274.81623695963,-22221.67597017525,3894.690148136513,52.5207684416486,4.088677008712468,12778.0,0.82,518.04,3500.0,296.62,28.27,77649.0,67237.0,EIN611_1579,0.003311811825996385
239.0,43120.882111246174,-19638.019705383653,4281.111163718851,52.54443719510013,4.012842881422737,14046.0,0.82,515.56,3500.0,296.49,28.29,77620.0,67311.0,EIN611_1579,0.002867602022541518
261.0,37985.76732375987,-17079.0494511336,4667.532179241479,52.56783413018618,3.937202609422249,15313.0,0.82,513.06,3500.0,296.33,28.28,77592.0,67281.0,EIN611_1579,0.002565973353646852
283.0,32868.59955896648,-14546.907511946547,5053.953194697666,52.59094046760336,3.861744672536751,16581.0,0.82,510.56,3500.0,296.2,28.23,77564.0,67145.0,EIN611_1579,0.002292070842871218
304.0,27771.270673541698,-12038.162173273115,5440.374210080819,52.613787381278435,3.78649906272666,17849.0,0.82,508.04,3500.0,296.07,28.14,77536.0,66903.0,EIN611_1579,0.0020687799764625117
326.0,22693.536867376082,-9553.690264794892,5826.795225384852,52.636367460679374,3.711463669376213,19117.0,0.82,505.51,3500.0,295.99,28.02,77508.0,66557.0,EIN611_1579,0.0018923881279650021
348.0,17637.717458079733,-7089.1238081866295,6213.216240528301,52.65872037048983,3.6366747076987074,20385.0,0.82,502.97,3500.0,295.96,27.85,77480.0,66108.0,EIN611_1579,0.0006857060109867735
369.0,12606.387117632778,-4639.5260313048775,6599.637255314612,52.68089097257009,3.562172000199898,21652.0,0.82,500.41,3500.0,295.96,27.64,77452.0,65558.0,EIN611_1579,0.0
391.0,7600.8455038603415,-2202.5639610431804,6986.058269959296,52.7029008264194,3.487976155270965,22920.0,0.82,497.84,3500.0,295.96,27.4,77425.0,64908.0,EIN611_1579,0.0
413.0,2621.2581280353525,221.76221417095127,7372.479284469838,52.724750562185015,3.414090808342616,24188.0,0.82,495.26,3500.0,295.96,27.11,77398.0,64162.0,EIN611_1579,0.0
